question_id,status,message,gt_message
<http://orkg.org/orkg/resource/R134505>
<http://orkg.org/orkg/resource/R134507>
<http://orkg.org/orkg/resource/R134511>
<http://orkg.org/orkg/resource/R134514>
<http://orkg.org/orkg/resource/R134516>
<http://orkg.org/orkg/resource/R134520>
<http://orkg.org/orkg/resource/R134522>
<http://orkg.org/orkg/resource/R134525>
<http://orkg.org/orkg/resource/R134530>
<http://orkg.org/orkg/resource/R134531>
<http://orkg.org/orkg/resource/R134533>
<http://orkg.org/orkg/resource/R134537>
<http://orkg.org/orkg/resource/R134539>
<http://orkg.org/orkg/resource/R134542>
<http://orkg.org/orkg/resource/R134549>
<http://orkg.org/orkg/resource/R134550>
<http://orkg.org/orkg/resource/R134552>
<http://orkg.org/orkg/resource/R134556>
<http://orkg.org/orkg/resource/R134558>
<http://orkg.org/orkg/resource/R134561>
<http://orkg.org/orkg/resource/R134565>
<http://orkg.org/orkg/resource/R134568>
<http://orkg.org/orkg/resource/R134569>
<http://orkg.org/orkg/resource/R134572>
<http://orkg.org/orkg/resource/R134573>
<http://orkg.org/orkg/resource/R134576>
<http://orkg.org/orkg/resource/R134577>
<http://orkg.org/orkg/resource/R134582>
<http://orkg.org/orkg/resource/R134587>
<http://orkg.org/orkg/resource/R134591>
<http://orkg.org/orkg/resource/R134595>
<http://orkg.org/orkg/resource/R134597>
<http://orkg.org/orkg/resource/R134600>
<http://orkg.org/orkg/resource/R134605>
<http://orkg.org/orkg/resource/R134610>
<http://orkg.org/orkg/resource/R134614>
<http://orkg.org/orkg/resource/R134618>
<http://orkg.org/orkg/resource/R134620>
<http://orkg.org/orkg/resource/R134623>
<http://orkg.org/orkg/resource/R134627>
<http://orkg.org/orkg/resource/R134630>
<http://orkg.org/orkg/resource/R134636>
<http://orkg.org/orkg/resource/R134640>
<http://orkg.org/orkg/resource/R134644>
<http://orkg.org/orkg/resource/R134646>
<http://orkg.org/orkg/resource/R134648>
<http://orkg.org/orkg/resource/R134651>
<http://orkg.org/orkg/resource/R134655>
<http://orkg.org/orkg/resource/R134658>
<http://orkg.org/orkg/resource/R134659>
<http://orkg.org/orkg/resource/R134661>
<http://orkg.org/orkg/resource/R134665>
<http://orkg.org/orkg/resource/R134667>
<http://orkg.org/orkg/resource/R134669>
<http://orkg.org/orkg/resource/R134672>
<http://orkg.org/orkg/resource/R134674>
<http://orkg.org/orkg/resource/R134678>
<http://orkg.org/orkg/resource/R134680>
<http://orkg.org/orkg/resource/R134682>
<http://orkg.org/orkg/resource/R134685>
<http://orkg.org/orkg/resource/R134689>
<http://orkg.org/orkg/resource/R134692>
<http://orkg.org/orkg/resource/R134693>
<http://orkg.org/orkg/resource/R134695>
<http://orkg.org/orkg/resource/R134699>
<http://orkg.org/orkg/resource/R134701>
<http://orkg.org/orkg/resource/R134703>
<http://orkg.org/orkg/resource/R134706>
<http://orkg.org/orkg/resource/R134708>
<http://orkg.org/orkg/resource/R134709>
<http://orkg.org/orkg/resource/R134712>
<http://orkg.org/orkg/resource/R134716>
<http://orkg.org/orkg/resource/R134720>
<http://orkg.org/orkg/resource/R134724>
<http://orkg.org/orkg/resource/R134726>
<http://orkg.org/orkg/resource/R134729>
<http://orkg.org/orkg/resource/R134731>
<http://orkg.org/orkg/resource/R134734>
<http://orkg.org/orkg/resource/R134738>
<http://orkg.org/orkg/resource/R134742>
<http://orkg.org/orkg/resource/R134746>
<http://orkg.org/orkg/resource/R134750>
<http://orkg.org/orkg/resource/R134754>
<http://orkg.org/orkg/resource/R134758>
<http://orkg.org/orkg/resource/R134762>
<http://orkg.org/orkg/resource/R134766>
<http://orkg.org/orkg/resource/R134770>
<http://orkg.org/orkg/resource/R134774>
<http://orkg.org/orkg/resource/R134778>
<http://orkg.org/orkg/resource/R134780>
<http://orkg.org/orkg/resource/R134784>
<http://orkg.org/orkg/resource/R134786>
<http://orkg.org/orkg/resource/R134788>
<http://orkg.org/orkg/resource/R134792>
<http://orkg.org/orkg/resource/R134794>
<http://orkg.org/orkg/resource/R134797>
<http://orkg.org/orkg/resource/R134799>
<http://orkg.org/orkg/resource/R134803>
<http://orkg.org/orkg/resource/R134805>
<http://orkg.org/orkg/resource/R134807>
<http://orkg.org/orkg/resource/R134811>
<http://orkg.org/orkg/resource/R134813>
<http://orkg.org/orkg/resource/R134816>
<http://orkg.org/orkg/resource/R134818>
<http://orkg.org/orkg/resource/R134822>
<http://orkg.org/orkg/resource/R134824>
<http://orkg.org/orkg/resource/R134826>
<http://orkg.org/orkg/resource/R134830>
<http://orkg.org/orkg/resource/R134832>
<http://orkg.org/orkg/resource/R134835>
<http://orkg.org/orkg/resource/R134837>
<http://orkg.org/orkg/resource/R134841>
<http://orkg.org/orkg/resource/R134843>
<http://orkg.org/orkg/resource/R134845>
<http://orkg.org/orkg/resource/R134849>
<http://orkg.org/orkg/resource/R134852>
<http://orkg.org/orkg/resource/R134854>
<http://orkg.org/orkg/resource/R134858>
<http://orkg.org/orkg/resource/R134860>
<http://orkg.org/orkg/resource/R134862>
<http://orkg.org/orkg/resource/R134866>
<http://orkg.org/orkg/resource/R134868>
<http://orkg.org/orkg/resource/R134872>
<http://orkg.org/orkg/resource/R134892>
<http://orkg.org/orkg/resource/R134910>
<http://orkg.org/orkg/resource/R134914>
<http://orkg.org/orkg/resource/R134919>
<http://orkg.org/orkg/resource/R134920>
<http://orkg.org/orkg/resource/R134923>
<http://orkg.org/orkg/resource/R134931>
<http://orkg.org/orkg/resource/R134933>
<http://orkg.org/orkg/resource/R134936>
<http://orkg.org/orkg/resource/R134937>
<http://orkg.org/orkg/resource/R134939>
<http://orkg.org/orkg/resource/R134941>
<http://orkg.org/orkg/resource/R134951>
<http://orkg.org/orkg/resource/R134954>
<http://orkg.org/orkg/resource/R134955>
<http://orkg.org/orkg/resource/R134961>
<http://orkg.org/orkg/resource/R134969>
<http://orkg.org/orkg/resource/R134971>
<http://orkg.org/orkg/resource/R134974>
<http://orkg.org/orkg/resource/R134978>
<http://orkg.org/orkg/resource/R134981>
<http://orkg.org/orkg/resource/R134985>
<http://orkg.org/orkg/resource/R134988>
<http://orkg.org/orkg/resource/R134991>
<http://orkg.org/orkg/resource/R134994>
<http://orkg.org/orkg/resource/R134997>
<http://orkg.org/orkg/resource/R135004>
<http://orkg.org/orkg/resource/R135008>
<http://orkg.org/orkg/resource/R135013>
<http://orkg.org/orkg/resource/R135016>
<http://orkg.org/orkg/resource/R135018>
<http://orkg.org/orkg/resource/R135021>
<http://orkg.org/orkg/resource/R135025>
<http://orkg.org/orkg/resource/R135029>
<http://orkg.org/orkg/resource/R135033>
<http://orkg.org/orkg/resource/R135036>
<http://orkg.org/orkg/resource/R135040>
<http://orkg.org/orkg/resource/R135044>
<http://orkg.org/orkg/resource/R135052>
<http://orkg.org/orkg/resource/R135054>
<http://orkg.org/orkg/resource/R135058>
<http://orkg.org/orkg/resource/R135065>
<http://orkg.org/orkg/resource/R135067>
<http://orkg.org/orkg/resource/R135071>
<http://orkg.org/orkg/resource/R135078>
<http://orkg.org/orkg/resource/R135080>
<http://orkg.org/orkg/resource/R135084>
<http://orkg.org/orkg/resource/R135088>
<http://orkg.org/orkg/resource/R135092>
<http://orkg.org/orkg/resource/R135096>
<http://orkg.org/orkg/resource/R135100>
<http://orkg.org/orkg/resource/R135102>
<http://orkg.org/orkg/resource/R135104>
<http://orkg.org/orkg/resource/R135107>
<http://orkg.org/orkg/resource/R135112>
<http://orkg.org/orkg/resource/R135116>
<http://orkg.org/orkg/resource/R135120>
<http://orkg.org/orkg/resource/R135124>
<http://orkg.org/orkg/resource/R135128>
<http://orkg.org/orkg/resource/R135132>
<http://orkg.org/orkg/resource/R135136>
<http://orkg.org/orkg/resource/R135141>
<http://orkg.org/orkg/resource/R135145>
<http://orkg.org/orkg/resource/R135146>
<http://orkg.org/orkg/resource/R135150>
<http://orkg.org/orkg/resource/R135151>
<http://orkg.org/orkg/resource/R135155>
<http://orkg.org/orkg/resource/R135156>
<http://orkg.org/orkg/resource/R135157>
<http://orkg.org/orkg/resource/R135159>
<http://orkg.org/orkg/resource/R135160>
<http://orkg.org/orkg/resource/R135164>
<http://orkg.org/orkg/resource/R135165>
<http://orkg.org/orkg/resource/R135168>
<http://orkg.org/orkg/resource/R135169>
<http://orkg.org/orkg/resource/R135170>
<http://orkg.org/orkg/resource/R135173>
<http://orkg.org/orkg/resource/R135175>
<http://orkg.org/orkg/resource/R135179>
<http://orkg.org/orkg/resource/R135182>
<http://orkg.org/orkg/resource/R135185>
<http://orkg.org/orkg/resource/R135186>
<http://orkg.org/orkg/resource/R135189>
<http://orkg.org/orkg/resource/R135190>
<http://orkg.org/orkg/resource/R135191>
<http://orkg.org/orkg/resource/R135192>
<http://orkg.org/orkg/resource/R135193>
<http://orkg.org/orkg/resource/R135194>
<http://orkg.org/orkg/resource/R135196>
<http://orkg.org/orkg/resource/R135197>
<http://orkg.org/orkg/resource/R135198>
<http://orkg.org/orkg/resource/R135199>
<http://orkg.org/orkg/resource/R135200>
<http://orkg.org/orkg/resource/R135201>
<http://orkg.org/orkg/resource/R135205>
<http://orkg.org/orkg/resource/R135206>
<http://orkg.org/orkg/resource/R135207>
<http://orkg.org/orkg/resource/R135208>
<http://orkg.org/orkg/resource/R135209>
<http://orkg.org/orkg/resource/R135210>
<http://orkg.org/orkg/resource/R135256>
<http://orkg.org/orkg/resource/R135257>
<http://orkg.org/orkg/resource/R135261>
<http://orkg.org/orkg/resource/R135281>
<http://orkg.org/orkg/resource/R135285>
<http://orkg.org/orkg/resource/R135299>
<http://orkg.org/orkg/resource/R135300>
<http://orkg.org/orkg/resource/R135303>
<http://orkg.org/orkg/resource/R135357>
<http://orkg.org/orkg/resource/R135359>
<http://orkg.org/orkg/resource/R135360>
<http://orkg.org/orkg/resource/R135449>
<http://orkg.org/orkg/resource/R135454>
<http://orkg.org/orkg/resource/R135457>
<http://orkg.org/orkg/resource/R135474>
<http://orkg.org/orkg/resource/R135481>
<http://orkg.org/orkg/resource/R135485>
<http://orkg.org/orkg/resource/R135495>
<http://orkg.org/orkg/resource/R135515>
<http://orkg.org/orkg/resource/R135551>
<http://orkg.org/orkg/resource/R135553>
<http://orkg.org/orkg/resource/R135555>
<http://orkg.org/orkg/resource/R135556>
<http://orkg.org/orkg/resource/R135560>
<http://orkg.org/orkg/resource/R135563>
<http://orkg.org/orkg/resource/R135566>
<http://orkg.org/orkg/resource/R135569>
<http://orkg.org/orkg/resource/R135574>
<http://orkg.org/orkg/resource/R135578>
<http://orkg.org/orkg/resource/R135582>
<http://orkg.org/orkg/resource/R135584>
<http://orkg.org/orkg/resource/R135593>
<http://orkg.org/orkg/resource/R135606>
<http://orkg.org/orkg/resource/R135607>
<http://orkg.org/orkg/resource/R135608>
<http://orkg.org/orkg/resource/R135609>
<http://orkg.org/orkg/resource/R135610>
<http://orkg.org/orkg/resource/R135691>
<http://orkg.org/orkg/resource/R135692>
<http://orkg.org/orkg/resource/R135693>
<http://orkg.org/orkg/resource/R135724>
<http://orkg.org/orkg/resource/R135841>
<http://orkg.org/orkg/resource/R135899>
<http://orkg.org/orkg/resource/R135917>
<http://orkg.org/orkg/resource/R135926>
<http://orkg.org/orkg/resource/R135948>
<http://orkg.org/orkg/resource/R135952>
<http://orkg.org/orkg/resource/R135960>
<http://orkg.org/orkg/resource/R135992>
<http://orkg.org/orkg/resource/R135998>
<http://orkg.org/orkg/resource/R135999>
<http://orkg.org/orkg/resource/R136>
<http://orkg.org/orkg/resource/R136008>
<http://orkg.org/orkg/resource/R136018>
<http://orkg.org/orkg/resource/R136027>
<http://orkg.org/orkg/resource/R136111>
<http://orkg.org/orkg/resource/R136130>
<http://orkg.org/orkg/resource/R136139>
<http://orkg.org/orkg/resource/R136169>
<http://orkg.org/orkg/resource/R136198>
<http://orkg.org/orkg/resource/R136206>
<http://orkg.org/orkg/resource/R136218>
<http://orkg.org/orkg/resource/R136225>
<http://orkg.org/orkg/resource/R136226>
<http://orkg.org/orkg/resource/R136236>
<http://orkg.org/orkg/resource/R136276>
<http://orkg.org/orkg/resource/R136285>
<http://orkg.org/orkg/resource/R136303>
<http://orkg.org/orkg/resource/R136487>
<http://orkg.org/orkg/resource/R136491>
<http://orkg.org/orkg/resource/R137015>
<http://orkg.org/orkg/resource/R137025>
<http://orkg.org/orkg/resource/R137028>
<http://orkg.org/orkg/resource/R137029>
<http://orkg.org/orkg/resource/R137046>
<http://orkg.org/orkg/resource/R137048>
<http://orkg.org/orkg/resource/R137049>
<http://orkg.org/orkg/resource/R137050>
<http://orkg.org/orkg/resource/R137052>
<http://orkg.org/orkg/resource/R137106>
<http://orkg.org/orkg/resource/R137114>
<http://orkg.org/orkg/resource/R137115>
<http://orkg.org/orkg/resource/R137117>
<http://orkg.org/orkg/resource/R137118>
<http://orkg.org/orkg/resource/R137127>
<http://orkg.org/orkg/resource/R137130>
<http://orkg.org/orkg/resource/R137139>
<http://orkg.org/orkg/resource/R137145>
<http://orkg.org/orkg/resource/R137190>
<http://orkg.org/orkg/resource/R137192>
<http://orkg.org/orkg/resource/R137240>
<http://orkg.org/orkg/resource/R137290>
<http://orkg.org/orkg/resource/R137292>
<http://orkg.org/orkg/resource/R137376>
<http://orkg.org/orkg/resource/R137396>
<http://orkg.org/orkg/resource/R137410>
<http://orkg.org/orkg/resource/R137411>
<http://orkg.org/orkg/resource/R137414>
<http://orkg.org/orkg/resource/R137417>
<http://orkg.org/orkg/resource/R137423>
<http://orkg.org/orkg/resource/R137426>
<http://orkg.org/orkg/resource/R137432>
<http://orkg.org/orkg/resource/R137445>
<http://orkg.org/orkg/resource/R137453>
<http://orkg.org/orkg/resource/R137457>
<http://orkg.org/orkg/resource/R137469>
<http://orkg.org/orkg/resource/R137478>
<http://orkg.org/orkg/resource/R137480>
<http://orkg.org/orkg/resource/R137522>
<http://orkg.org/orkg/resource/R137523>
<http://orkg.org/orkg/resource/R137528>
<http://orkg.org/orkg/resource/R137547>
<http://orkg.org/orkg/resource/R137559>
<http://orkg.org/orkg/resource/R137640>
<http://orkg.org/orkg/resource/R137675>
<http://orkg.org/orkg/resource/R137680>
<http://orkg.org/orkg/resource/R137685>
<http://orkg.org/orkg/resource/R137688>
<http://orkg.org/orkg/resource/R137701>
<http://orkg.org/orkg/resource/R137702>
<http://orkg.org/orkg/resource/R137719>
<http://orkg.org/orkg/resource/R137727>
<http://orkg.org/orkg/resource/R138009>
<http://orkg.org/orkg/resource/R138027>
<http://orkg.org/orkg/resource/R138029>
<http://orkg.org/orkg/resource/R138042>
<http://orkg.org/orkg/resource/R138094>
<http://orkg.org/orkg/resource/R138095>
<http://orkg.org/orkg/resource/R138104>
<http://orkg.org/orkg/resource/R138110>
<http://orkg.org/orkg/resource/R138111>
<http://orkg.org/orkg/resource/R138129>
<http://orkg.org/orkg/resource/R138136>
<http://orkg.org/orkg/resource/R138141>
<http://orkg.org/orkg/resource/R138153>
<http://orkg.org/orkg/resource/R138160>
<http://orkg.org/orkg/resource/R138165>
<http://orkg.org/orkg/resource/R138166>
<http://orkg.org/orkg/resource/R138186>
<http://orkg.org/orkg/resource/R138191>
<http://orkg.org/orkg/resource/R138194>
<http://orkg.org/orkg/resource/R138197>
<http://orkg.org/orkg/resource/R138208>
<http://orkg.org/orkg/resource/R138217>
<http://orkg.org/orkg/resource/R138270>
<http://orkg.org/orkg/resource/R138285>
<http://orkg.org/orkg/resource/R138300>
<http://orkg.org/orkg/resource/R138301>
<http://orkg.org/orkg/resource/R138311>
<http://orkg.org/orkg/resource/R138329>
<http://orkg.org/orkg/resource/R138330>
<http://orkg.org/orkg/resource/R138357>
<http://orkg.org/orkg/resource/R138368>
<http://orkg.org/orkg/resource/R138379>
<http://orkg.org/orkg/resource/R138405>
<http://orkg.org/orkg/resource/R138409>
<http://orkg.org/orkg/resource/R138434>
<http://orkg.org/orkg/resource/R138467>
<http://orkg.org/orkg/resource/R138477>
<http://orkg.org/orkg/resource/R138504>
<http://orkg.org/orkg/resource/R138505>
<http://orkg.org/orkg/resource/R138511>
<http://orkg.org/orkg/resource/R138519>
<http://orkg.org/orkg/resource/R138527>
<http://orkg.org/orkg/resource/R138532>
<http://orkg.org/orkg/resource/R138533>
<http://orkg.org/orkg/resource/R138535>
<http://orkg.org/orkg/resource/R138536>
<http://orkg.org/orkg/resource/R138542>
<http://orkg.org/orkg/resource/R138573>
<http://orkg.org/orkg/resource/R138593>
<http://orkg.org/orkg/resource/R138595>
<http://orkg.org/orkg/resource/R138596>
<http://orkg.org/orkg/resource/R138597>
<http://orkg.org/orkg/resource/R138601>
<http://orkg.org/orkg/resource/R138608>
<http://orkg.org/orkg/resource/R138611>
<http://orkg.org/orkg/resource/R138614>
<http://orkg.org/orkg/resource/R138635>
<http://orkg.org/orkg/resource/R138638>
<http://orkg.org/orkg/resource/R138652>
<http://orkg.org/orkg/resource/R138659>
<http://orkg.org/orkg/resource/R138687>
<http://orkg.org/orkg/resource/R138698>
<http://orkg.org/orkg/resource/R138727>
<http://orkg.org/orkg/resource/R138769>
<http://orkg.org/orkg/resource/R138776>
<http://orkg.org/orkg/resource/R138796>
<http://orkg.org/orkg/resource/R138877>
<http://orkg.org/orkg/resource/R138889>
<http://orkg.org/orkg/resource/R138899>
<http://orkg.org/orkg/resource/R138914>
<http://orkg.org/orkg/resource/R138920>
<http://orkg.org/orkg/resource/R138934>
<http://orkg.org/orkg/resource/R138959>
<http://orkg.org/orkg/resource/R139010>
<http://orkg.org/orkg/resource/R139024>
<http://orkg.org/orkg/resource/R139042>
<http://orkg.org/orkg/resource/R139050>
<http://orkg.org/orkg/resource/R139060>
<http://orkg.org/orkg/resource/R139063>
<http://orkg.org/orkg/resource/R139069>
<http://orkg.org/orkg/resource/R139074>
<http://orkg.org/orkg/resource/R139078>
<http://orkg.org/orkg/resource/R139094>
<http://orkg.org/orkg/resource/R139095>
<http://orkg.org/orkg/resource/R139098>
<http://orkg.org/orkg/resource/R139104>
<http://orkg.org/orkg/resource/R139107>
<http://orkg.org/orkg/resource/R139119>
<http://orkg.org/orkg/resource/R139133>
<http://orkg.org/orkg/resource/R139136>
<http://orkg.org/orkg/resource/R139190>
<http://orkg.org/orkg/resource/R139314>
<http://orkg.org/orkg/resource/R139324>
<http://orkg.org/orkg/resource/R139332>
<http://orkg.org/orkg/resource/R139338>
<http://orkg.org/orkg/resource/R139340>
<http://orkg.org/orkg/resource/R139364>
<http://orkg.org/orkg/resource/R139377>
<http://orkg.org/orkg/resource/R139380>
<http://orkg.org/orkg/resource/R139381>
<http://orkg.org/orkg/resource/R139386>
<http://orkg.org/orkg/resource/R139392>
<http://orkg.org/orkg/resource/R139406>
<http://orkg.org/orkg/resource/R139415>
<http://orkg.org/orkg/resource/R139418>
<http://orkg.org/orkg/resource/R139427>
<http://orkg.org/orkg/resource/R139451>
<http://orkg.org/orkg/resource/R139472>
<http://orkg.org/orkg/resource/R139473>
<http://orkg.org/orkg/resource/R139478>
<http://orkg.org/orkg/resource/R139514>
<http://orkg.org/orkg/resource/R139515>
<http://orkg.org/orkg/resource/R139516>
<http://orkg.org/orkg/resource/R139517>
<http://orkg.org/orkg/resource/R139518>
<http://orkg.org/orkg/resource/R139519>
<http://orkg.org/orkg/resource/R139520>
<http://orkg.org/orkg/resource/R139521>
<http://orkg.org/orkg/resource/R139534>
<http://orkg.org/orkg/resource/R139535>
<http://orkg.org/orkg/resource/R139540>
<http://orkg.org/orkg/resource/R139596>
<http://orkg.org/orkg/resource/R139606>
<http://orkg.org/orkg/resource/R139616>
<http://orkg.org/orkg/resource/R139621>
<http://orkg.org/orkg/resource/R139629>
<http://orkg.org/orkg/resource/R139632>
<http://orkg.org/orkg/resource/R139681>
<http://orkg.org/orkg/resource/R139709>
<http://orkg.org/orkg/resource/R139710>
<http://orkg.org/orkg/resource/R139712>
<http://orkg.org/orkg/resource/R139730>
<http://orkg.org/orkg/resource/R139731>
<http://orkg.org/orkg/resource/R139787>
<http://orkg.org/orkg/resource/R139796>
<http://orkg.org/orkg/resource/R139849>
<http://orkg.org/orkg/resource/R139857>
<http://orkg.org/orkg/resource/R139872>
<http://orkg.org/orkg/resource/R139875>
<http://orkg.org/orkg/resource/R139878>
<http://orkg.org/orkg/resource/R139893>
<http://orkg.org/orkg/resource/R139895>
<http://orkg.org/orkg/resource/R139909>
<http://orkg.org/orkg/resource/R139981>
<http://orkg.org/orkg/resource/R139985>
<http://orkg.org/orkg/resource/R139996>
<http://orkg.org/orkg/resource/R139997>
<http://orkg.org/orkg/resource/R140007>
<http://orkg.org/orkg/resource/R140040>
<http://orkg.org/orkg/resource/R140041>
<http://orkg.org/orkg/resource/R140062>
<http://orkg.org/orkg/resource/R140065>
<http://orkg.org/orkg/resource/R140073>
<http://orkg.org/orkg/resource/R140074>
<http://orkg.org/orkg/resource/R140080>
<http://orkg.org/orkg/resource/R140103>
<http://orkg.org/orkg/resource/R140110>
<http://orkg.org/orkg/resource/R140138>
<http://orkg.org/orkg/resource/R140145>
<http://orkg.org/orkg/resource/R140159>
<http://orkg.org/orkg/resource/R140168>
<http://orkg.org/orkg/resource/R140177>
<http://orkg.org/orkg/resource/R140180>
<http://orkg.org/orkg/resource/R140202>
<http://orkg.org/orkg/resource/R140203>
<http://orkg.org/orkg/resource/R140211>
<http://orkg.org/orkg/resource/R140212>
<http://orkg.org/orkg/resource/R140216>
<http://orkg.org/orkg/resource/R140217>
<http://orkg.org/orkg/resource/R140218>
<http://orkg.org/orkg/resource/R140221>
<http://orkg.org/orkg/resource/R140223>
<http://orkg.org/orkg/resource/R140230>
<http://orkg.org/orkg/resource/R140231>
<http://orkg.org/orkg/resource/R140238>
<http://orkg.org/orkg/resource/R140262>
<http://orkg.org/orkg/resource/R140263>
<http://orkg.org/orkg/resource/R140265>
<http://orkg.org/orkg/resource/R140274>
<http://orkg.org/orkg/resource/R140301>
<http://orkg.org/orkg/resource/R140316>
<http://orkg.org/orkg/resource/R140338>
<http://orkg.org/orkg/resource/R140342>
<http://orkg.org/orkg/resource/R140371>
<http://orkg.org/orkg/resource/R140397>
<http://orkg.org/orkg/resource/R140416>
<http://orkg.org/orkg/resource/R140421>
<http://orkg.org/orkg/resource/R140438>
<http://orkg.org/orkg/resource/R140440>
<http://orkg.org/orkg/resource/R140470>
<http://orkg.org/orkg/resource/R140471>
<http://orkg.org/orkg/resource/R140505>
<http://orkg.org/orkg/resource/R140508>
<http://orkg.org/orkg/resource/R140509>
<http://orkg.org/orkg/resource/R140510>
<http://orkg.org/orkg/resource/R140512>
<http://orkg.org/orkg/resource/R140514>
<http://orkg.org/orkg/resource/R140526>
<http://orkg.org/orkg/resource/R140530>
<http://orkg.org/orkg/resource/R140533>
<http://orkg.org/orkg/resource/R140547>
<http://orkg.org/orkg/resource/R140551>
<http://orkg.org/orkg/resource/R140556>
<http://orkg.org/orkg/resource/R140562>
<http://orkg.org/orkg/resource/R140563>
<http://orkg.org/orkg/resource/R140564>
<http://orkg.org/orkg/resource/R140566>
<http://orkg.org/orkg/resource/R140569>
<http://orkg.org/orkg/resource/R140570>
<http://orkg.org/orkg/resource/R140584>
<http://orkg.org/orkg/resource/R140660>
<http://orkg.org/orkg/resource/R140663>
<http://orkg.org/orkg/resource/R140677>
<http://orkg.org/orkg/resource/R140678>
<http://orkg.org/orkg/resource/R140679>
<http://orkg.org/orkg/resource/R140681>
<http://orkg.org/orkg/resource/R140689>
<http://orkg.org/orkg/resource/R140690>
<http://orkg.org/orkg/resource/R140694>
<http://orkg.org/orkg/resource/R140697>
<http://orkg.org/orkg/resource/R140698>
<http://orkg.org/orkg/resource/R140701>
<http://orkg.org/orkg/resource/R140702>
<http://orkg.org/orkg/resource/R140705>
<http://orkg.org/orkg/resource/R140706>
<http://orkg.org/orkg/resource/R140709>
<http://orkg.org/orkg/resource/R140710>
<http://orkg.org/orkg/resource/R140711>
<http://orkg.org/orkg/resource/R140719>
<http://orkg.org/orkg/resource/R140720>
<http://orkg.org/orkg/resource/R140726>
<http://orkg.org/orkg/resource/R140731>
<http://orkg.org/orkg/resource/R140736>
<http://orkg.org/orkg/resource/R140739>
<http://orkg.org/orkg/resource/R140742>
<http://orkg.org/orkg/resource/R140743>
<http://orkg.org/orkg/resource/R140748>
<http://orkg.org/orkg/resource/R140753>
<http://orkg.org/orkg/resource/R140760>
<http://orkg.org/orkg/resource/R140763>
<http://orkg.org/orkg/resource/R140764>
<http://orkg.org/orkg/resource/R140767>
<http://orkg.org/orkg/resource/R140776>
<http://orkg.org/orkg/resource/R140779>
<http://orkg.org/orkg/resource/R140788>
<http://orkg.org/orkg/resource/R140789>
<http://orkg.org/orkg/resource/R140793>
<http://orkg.org/orkg/resource/R140812>
<http://orkg.org/orkg/resource/R140815>
<http://orkg.org/orkg/resource/R140822>
<http://orkg.org/orkg/resource/R140827>
<http://orkg.org/orkg/resource/R140876>
<http://orkg.org/orkg/resource/R140917>
<http://orkg.org/orkg/resource/R140940>
<http://orkg.org/orkg/resource/R140997>
<http://orkg.org/orkg/resource/R141071>
<http://orkg.org/orkg/resource/R141079>
<http://orkg.org/orkg/resource/R141081>
<http://orkg.org/orkg/resource/R141096>
<http://orkg.org/orkg/resource/R141102>
<http://orkg.org/orkg/resource/R141127>
<http://orkg.org/orkg/resource/R141130>
<http://orkg.org/orkg/resource/R141133>
<http://orkg.org/orkg/resource/R141136>
<http://orkg.org/orkg/resource/R141139>
<http://orkg.org/orkg/resource/R141147>
<http://orkg.org/orkg/resource/R141150>
<http://orkg.org/orkg/resource/R141153>
<http://orkg.org/orkg/resource/R141156>
<http://orkg.org/orkg/resource/R141157>
<http://orkg.org/orkg/resource/R141224>
<http://orkg.org/orkg/resource/R141231>
<http://orkg.org/orkg/resource/R141237>
<http://orkg.org/orkg/resource/R141256>
<http://orkg.org/orkg/resource/R141262>
<http://orkg.org/orkg/resource/R141289>
<http://orkg.org/orkg/resource/R141320>
<http://orkg.org/orkg/resource/R141323>
<http://orkg.org/orkg/resource/R141326>
<http://orkg.org/orkg/resource/R141338>
<http://orkg.org/orkg/resource/R141354>
<http://orkg.org/orkg/resource/R141355>
<http://orkg.org/orkg/resource/R141364>
<http://orkg.org/orkg/resource/R141371>
<http://orkg.org/orkg/resource/R141389>
<http://orkg.org/orkg/resource/R141393>
<http://orkg.org/orkg/resource/R141401>
<http://orkg.org/orkg/resource/R141403>
<http://orkg.org/orkg/resource/R141417>
<http://orkg.org/orkg/resource/R141423>
<http://orkg.org/orkg/resource/R141425>
<http://orkg.org/orkg/resource/R141439>
<http://orkg.org/orkg/resource/R141448>
<http://orkg.org/orkg/resource/R141476>
<http://orkg.org/orkg/resource/R141480>
<http://orkg.org/orkg/resource/R141527>
<http://orkg.org/orkg/resource/R141528>
<http://orkg.org/orkg/resource/R141542>
<http://orkg.org/orkg/resource/R141612>
<http://orkg.org/orkg/resource/R141642>
<http://orkg.org/orkg/resource/R141649>
<http://orkg.org/orkg/resource/R141659>
<http://orkg.org/orkg/resource/R141662>
<http://orkg.org/orkg/resource/R141716>
<http://orkg.org/orkg/resource/R141735>
<http://orkg.org/orkg/resource/R141787>
<http://orkg.org/orkg/resource/R141795>
<http://orkg.org/orkg/resource/R141854>
<http://orkg.org/orkg/resource/R141855>
<http://orkg.org/orkg/resource/R141870>
<http://orkg.org/orkg/resource/R141872>
<http://orkg.org/orkg/resource/R141873>
<http://orkg.org/orkg/resource/R141877>
<http://orkg.org/orkg/resource/R141880>
<http://orkg.org/orkg/resource/R141906>
<http://orkg.org/orkg/resource/R141910>
<http://orkg.org/orkg/resource/R141911>
<http://orkg.org/orkg/resource/R141937>
<http://orkg.org/orkg/resource/R141943>
<http://orkg.org/orkg/resource/R141944>
<http://orkg.org/orkg/resource/R141980>
