question_id,status,message,gt_message
AQ0434,SUCCESS,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131303>	""Neural Architecture Transfer""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134633>	""Incorporating Convolution Designs into Visual Transformers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134713>	""Going deeper with Image Transformers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134775>	""LeViT: a Vision Transformer in ConvNet's Clothing for Faster Inference""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134924>	""Sharpness-Aware Minimization for Efficiently Improving Generalization""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134998>	""Training data-efficient image transformers & distillation through attention""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R135045>	""EfficientNetV2: Smaller Models and Faster Training""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R135097>	""Sequential Random Network for Fine-grained Image Classification""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R135170>	""Domain Adaptive Transfer Learning on Visual Attention Aware Data Augmentation for Fine-grained Visual Categorization""^^<http://www.w3.org/2001/XMLSchema#string>
","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131303>	""Neural Architecture Transfer""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134633>	""Incorporating Convolution Designs into Visual Transformers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134713>	""Going deeper with Image Transformers""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134775>	""LeViT: a Vision Transformer in ConvNet's Clothing for Faster Inference""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134924>	""Sharpness-Aware Minimization for Efficiently Improving Generalization""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R134998>	""Training data-efficient image transformers & distillation through attention""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R135045>	""EfficientNetV2: Smaller Models and Faster Training""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R135097>	""Sequential Random Network for Fine-grained Image Classification""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R135170>	""Domain Adaptive Transfer Learning on Visual Attention Aware Data Augmentation for Fine-grained Visual Categorization""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1702,ERROR,Invalid SPARQL query: Unexpected end of input: mismatched input '<EOF>' expecting '}',"?model	?model_lbl
<http://orkg.org/orkg/resource/R124900>	""DDQN+Pop-Art noop""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1070,SUCCESS,"?metric	?metric_lbl	?value
<http://orkg.org/orkg/resource/R114165>	""Sequence error""^^<http://www.w3.org/2001/XMLSchema#string>	""27.54""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R114165>	""Sequence error""^^<http://www.w3.org/2001/XMLSchema#string>	""27.54""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1272,ERROR,Invalid SPARQL query: Variable ?metric is selected but not aggregated. All non-aggregated variables must be part of the GROUP BY clause. Note: The GROUP BY in this query is implicit because an aggregate expression was used in the SELECT clause,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>	""9.5""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1514,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R120755>	""XLNet (Large)""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0634,SUCCESS,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R130126>	""XLNet: Generalized Autoregressive Pretraining for Language Understanding""^^<http://www.w3.org/2001/XMLSchema#string>
","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R130126>	""XLNet: Generalized Autoregressive Pretraining for Language Understanding""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0807,SUCCESS,"?metric	?metric_lbl
	
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R111697>	""Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0813,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R114483>	""F1""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R119439>	""EM""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R114483>	""F1""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R119439>	""EM""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0422,SUCCESS,"?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129654>	""Edinburgh Neural Machine Translation Systems for WMT 16""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129673>	""Phrase-Based & Neural Unsupervised Machine Translation""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129742>	""Incorporating a Local Translation Mechanism into Non-autoregressive Translation""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129761>	""Non-Autoregressive Neural Machine Translation""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129773>	""Deterministic Non-Autoregressive Neural Sequence Modeling by Iterative Refinement""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129853>	""Language Models are Few-Shot Learners""^^<http://www.w3.org/2001/XMLSchema#string>
","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R129654>	""Edinburgh Neural Machine Translation Systems for WMT 16""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129673>	""Phrase-Based & Neural Unsupervised Machine Translation""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129742>	""Incorporating a Local Translation Mechanism into Non-autoregressive Translation""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129761>	""Non-Autoregressive Neural Machine Translation""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129773>	""Deterministic Non-Autoregressive Neural Sequence Modeling by Iterative Refinement""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R129853>	""Language Models are Few-Shot Learners""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0344,NULL,null,null
AQ2221,NULL,null,"?code
""https://github.com/571502680/robot-grasp-detection""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1112,SUCCESS,"?metric	?metric_lbl	?value
<http://orkg.org/orkg/resource/R117121>	""BLEU score""^^<http://www.w3.org/2001/XMLSchema#string>	""29.52""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R116443>	""BLEU""^^<http://www.w3.org/2001/XMLSchema#string>	""22.5""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117121>	""BLEU score""^^<http://www.w3.org/2001/XMLSchema#string>	""29.52""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1884,SUCCESS,"?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R114519>	""Pubmed""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R119716>	""CNN / Daily Mail""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124725>	""X-Sum""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124736>	""arXiv""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124737>	""GigaWord""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124758>	""CL-SciSumm""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124775>	""AESLC""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R206389>	""SciTLDR""^^<http://www.w3.org/2001/XMLSchema#string>
","?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R114519>	""Pubmed""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R119716>	""CNN / Daily Mail""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124725>	""X-Sum""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124736>	""arXiv""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124737>	""GigaWord""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124758>	""CL-SciSumm""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R124775>	""AESLC""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R206389>	""SciTLDR""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2355,SUCCESS,"?code
""https://github.com/ajovanov95/probabilistic-spiking-neural-networks""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/allenai/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ankurbanga/Language-Models""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/AshwinDeshpande96/Hierarchical-Softmax""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/bestend/tf2-bi-lstm-crf-nni""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cheng18/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/dmlc/gluon-nlp""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/flairNLP/flair""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/griff4692/LMC""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/helboukkouri/character-bert""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Hironsan/anago""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/HIT-SCIR/ELMoForManyLangs""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/horizonheart/ELMO""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/iliaschalkidis/ELMo-keras""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/JHart96/keras_elmo_embedding_layer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kafura-kafiri/tf2-elmo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kaist-dmlab/BioNER""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kinimod23/NMT_Project""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kunde122/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/LamLauChiu/Tensorflow_Learning""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/menajosep/AleatoricSent""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/mingdachen/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/nlp-research/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/PrashantRanjan09/Elmo-Tutorial""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/PrashantRanjan09/WordEmbeddings-Elmo-Fasttext-Word2Vec""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/richinkabra/CoVe-BCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/RundongChou/elmo-chinese-oversimplified""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sarveshsparab/DeepElmoEmbedNer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/SeonbeomKim/TensorFlow-ELMo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/seunghwan1228/ELMO""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/shaneding/bilm-tf-experimentation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/shelleyHLX/bilm_EMLo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/TEAMLAB-Lecture/deep_nlp_101""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/UKPLab/elmo-bilstm-cnn-crf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/weixsong/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yangrui123/Hidden""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yangzonglin1994/bilm-tf-extended""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/YC-wind/embedding_study""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/young-zonglin/bilm-tf-extended""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yuanjing-zhu/elmo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yuanxiaosc/ELMo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zalandoresearch/flair""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zenanz/ChemPatentEmbeddings""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/ajovanov95/probabilistic-spiking-neural-networks""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/allenai/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/ankurbanga/Language-Models""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/AshwinDeshpande96/Hierarchical-Softmax""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/bestend/tf2-bi-lstm-crf-nni""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cheng18/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/dmlc/gluon-nlp""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/flairNLP/flair""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/griff4692/LMC""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/helboukkouri/character-bert""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Hironsan/anago""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/HIT-SCIR/ELMoForManyLangs""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/horizonheart/ELMO""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/iliaschalkidis/ELMo-keras""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/JHart96/keras_elmo_embedding_layer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kafura-kafiri/tf2-elmo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kaist-dmlab/BioNER""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kinimod23/NMT_Project""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kunde122/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/LamLauChiu/Tensorflow_Learning""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/menajosep/AleatoricSent""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/mingdachen/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/nlp-research/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/PrashantRanjan09/Elmo-Tutorial""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/PrashantRanjan09/WordEmbeddings-Elmo-Fasttext-Word2Vec""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/richinkabra/CoVe-BCN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/RundongChou/elmo-chinese-oversimplified""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sarveshsparab/DeepElmoEmbedNer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/SeonbeomKim/TensorFlow-ELMo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/seunghwan1228/ELMO""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/shaneding/bilm-tf-experimentation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/shelleyHLX/bilm_EMLo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/TEAMLAB-Lecture/deep_nlp_101""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/UKPLab/elmo-bilstm-cnn-crf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/weixsong/bilm-tf""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yangrui123/Hidden""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yangzonglin1994/bilm-tf-extended""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/YC-wind/embedding_study""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/young-zonglin/bilm-tf-extended""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yuanjing-zhu/elmo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/yuanxiaosc/ELMo""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zalandoresearch/flair""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zenanz/ChemPatentEmbeddings""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1310,ERROR,Invalid SPARQL query: Variable ?metric is selected but not aggregated. All non-aggregated variables must be part of the GROUP BY clause. Note: The GROUP BY in this query is implicit because an aggregate expression was used in the SELECT clause,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R119875>	""Score""^^<http://www.w3.org/2001/XMLSchema#string>	""99.6""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0026,SUCCESS,"?model	?model_lbl
<http://orkg.org/orkg/resource/R225011>	""CATTS""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R225027>	""CATTS-XSUM""^^<http://www.w3.org/2001/XMLSchema#string>
","?model	?model_lbl
<http://orkg.org/orkg/resource/R225011>	""CATTS""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R225027>	""CATTS-XSUM""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0797,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R111697>	""Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R111697>	""Accuracy""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2194,SUCCESS,"?code
""https://github.com/AranKomat/adapinp""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/pytorch/fairseq""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/AranKomat/adapinp""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/pytorch/fairseq""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0999,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/predicate/HAS_METRIC>	<http://orkg.org/orkg/resource/R121003>
<http://orkg.org/orkg/predicate/HAS_VALUE>	""1.97""^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://orkg.org/orkg/class/Evaluation>
<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://orkg.org/orkg/class/Resource>
<http://www.w3.org/2000/01/rdf-schema#label>	""Evaluation Bits per byte_1.97""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R121003>	""Bits per byte""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0033,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R226473>	""linear-chain CRFs""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2142,SUCCESS,"?code
""https://github.com/benkrause/dynamiceval-transformer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cedrickchee/pytorch-pretrained-BERT""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cmunnis/BERT_vs_Transformer-XL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/facebookresearch/code-prediction-transformer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/huggingface/transformers""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/huggingface/xlnet""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/inzva/fake-academic-paper-generation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Jmkernes/PAR-Transformer-XL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kimiyoung/transformer-xl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lab-ml/nn/tree/master/labml_nn/transformers/xl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/listenviolet/XLNet""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Machine-Learning-Tokyo/Poetry-GAN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/okkteam/Transformer-Transducer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/samwisegamjeee/pytorch-transformers""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sh951011/Attention-Implementation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sooftware/Attention-Implementation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sooftware/conformer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sooftware/nlp-attentions""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/threelittlemonkeys/transformer-pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/TimDettmers/transformer-xl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/wxt1997/Transformer-Transducer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zhdbwe/Paper-DailyReading""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/benkrause/dynamiceval-transformer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cedrickchee/pytorch-pretrained-BERT""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/cmunnis/BERT_vs_Transformer-XL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/facebookresearch/code-prediction-transformer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/huggingface/transformers""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/huggingface/xlnet""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/inzva/fake-academic-paper-generation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Jmkernes/PAR-Transformer-XL""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/kimiyoung/transformer-xl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lab-ml/nn/tree/master/labml_nn/transformers/xl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/listenviolet/XLNet""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/Machine-Learning-Tokyo/Poetry-GAN""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/okkteam/Transformer-Transducer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/samwisegamjeee/pytorch-transformers""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sh951011/Attention-Implementation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sooftware/Attention-Implementation""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sooftware/conformer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/sooftware/nlp-attentions""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/threelittlemonkeys/transformer-pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/TimDettmers/transformer-xl""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/wxt1997/Transformer-Transducer""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/zhdbwe/Paper-DailyReading""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0769,SUCCESS,"?metric	?metric_lbl
<http://orkg.org/orkg/resource/R116443>	""BLEU""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117121>	""BLEU score""^^<http://www.w3.org/2001/XMLSchema#string>
","?metric	?metric_lbl
<http://orkg.org/orkg/resource/R116443>	""BLEU""^^<http://www.w3.org/2001/XMLSchema#string>
<http://orkg.org/orkg/resource/R117121>	""BLEU score""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2397,SUCCESS,"?code
""https://github.com/facebookresearch/deit""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lucidrains/vit-pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/TACJu/TransFG""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/tianhai123/vit-pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/UdbhavPrasad072300/Transformer-Implementations""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/facebookresearch/deit""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/lucidrains/vit-pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/TACJu/TransFG""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/tianhai123/vit-pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/UdbhavPrasad072300/Transformer-Implementations""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ0543,ERROR,"Invalid SPARQL query: Token \"")\"": mismatched input ')' expecting '}'","?paper	?paper_lbl
<http://orkg.org/orkg/resource/R131248>	""Mean Actor Critic""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1891,SUCCESS,"?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R164005>	""SoMeSci""^^<http://www.w3.org/2001/XMLSchema#string>
","?dataset	?dataset_lbl
<http://orkg.org/orkg/resource/R164005>	""SoMeSci""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1649,NULL,null,"?model	?model_lbl
<http://orkg.org/orkg/resource/R123478>	""RGBD+DD-PPO""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ2426,SUCCESS,"?code
""https://github.com/kaijieshi7/Dynamic-convolution-Pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/prstrive/CondConv-tensorflow""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/TArdelean/DynamicConvolution""^^<http://www.w3.org/2001/XMLSchema#string>
","?code
""https://github.com/kaijieshi7/Dynamic-convolution-Pytorch""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/prstrive/CondConv-tensorflow""^^<http://www.w3.org/2001/XMLSchema#string>
""https://github.com/TArdelean/DynamicConvolution""^^<http://www.w3.org/2001/XMLSchema#string>
"
AQ1113,ERROR,Invalid SPARQL query: Variable ?metric is selected but not aggregated. All non-aggregated variables must be part of the GROUP BY clause. Note: The GROUP BY in this query is implicit because an aggregate expression was used in the SELECT clause,"?metric	?metric_lbl	?score
<http://orkg.org/orkg/resource/R117121>	""BLEU score""^^<http://www.w3.org/2001/XMLSchema#string>	""35.18""^^<http://www.w3.org/2001/XMLSchema#string>
"
